date,amount,price,sid,symbol,value
2016-02-09 00:00:00+00:00,58,660.0,21,BJFN,-38280.0
2016-02-09 00:00:00+00:00,644,106.6,70,IGAS,-68650.4
2016-02-09 00:00:00+00:00,-141,443.1,89,MBFL,62477.100000000006
2016-02-09 00:00:00+00:00,-104,540.0,101,NITT,56160.0
2016-02-23 00:00:00+00:00,285,169.93,28,BRGR,-48430.05
2016-02-23 00:00:00+00:00,-99,478.1,99,NATP,47331.9
2016-03-08 00:00:00+00:00,578,95.06,51,GAIL,-54944.68
2016-03-08 00:00:00+00:00,-261,279.16,97,NAFL,72860.76000000001
2016-03-15 00:00:00+00:00,-578,96.08,51,GAIL,55534.24
2016-03-15 00:00:00+00:00,134,507.19,121,RELI,-67963.46
2016-03-22 00:00:00+00:00,235,303.0,23,BLKI,-71205.0
2016-03-22 00:00:00+00:00,-285,165.36,28,BRGR,47127.600000000006
2016-03-22 00:00:00+00:00,-667,91.58,71,IHTL,61083.86
2016-03-22 00:00:00+00:00,530,121.1,80,JSTL,-64183.0
2016-03-22 00:00:00+00:00,999,36.4,92,MNFL,-36363.6
2016-03-22 00:00:00+00:00,145,273.76,135,TISC,-39695.2
2016-03-22 00:00:00+00:00,-771,155.9,139,TREN,120198.90000000001
2016-03-29 00:00:00+00:00,276,182.11,32,CAST,-50262.36
2016-03-29 00:00:00+00:00,-257,595.05,122,REXP,152927.84999999998
2016-04-05 00:00:00+00:00,461,149.6,35,CHLA,-68965.59999999999
2016-04-05 00:00:00+00:00,179,323.0,142,TVSM,-57817.0
2016-04-12 00:00:00+00:00,-235,307.65,23,BLKI,72297.75
2016-04-12 00:00:00+00:00,621,147.01,68,HZNC,-91293.20999999999
2016-05-03 00:00:00+00:00,157,335.1,67,HVEL,-52610.700000000004
2016-05-03 00:00:00+00:00,210,269.0,94,MRCO,-56490.0
2016-05-03 00:00:00+00:00,-134,489.36,121,RELI,65574.24
2016-05-03 00:00:00+00:00,-179,323.0,142,TVSM,57817.0
2016-05-10 00:00:00+00:00,-276,209.16,32,CAST,57728.159999999996
2016-05-10 00:00:00+00:00,418,139.45,114,PLNG,-58290.1
2016-05-24 00:00:00+00:00,842,107.33,19,BION,-90371.86
2016-05-24 00:00:00+00:00,-157,368.35,67,HVEL,57830.950000000004
2016-05-24 00:00:00+00:00,-418,129.1,114,PLNG,53963.799999999996
2016-05-24 00:00:00+00:00,22,1122.0,128,SRTR,-24684.0
2016-05-24 00:00:00+00:00,98,381.2,147,UPLL,-37357.6
2016-05-31 00:00:00+00:00,-644,113.8,70,IGAS,73287.2
2016-05-31 00:00:00+00:00,35,1388.86,113,PIRA,-48610.1
2016-05-31 00:00:00+00:00,-101,183.45,137,TOPO,18528.449999999997
2016-06-21 00:00:00+00:00,216,322.3,91,MMFS,-69616.8
2016-06-21 00:00:00+00:00,-210,255.0,94,MRCO,53550.0
2016-07-12 00:00:00+00:00,-145,298.01,135,TISC,43211.45
2016-07-19 00:00:00+00:00,-58,880.99,21,BJFN,51097.42
2016-07-19 00:00:00+00:00,527,136.9,60,HALC,-72146.3
2016-07-19 00:00:00+00:00,-621,174.8,68,HZNC,108550.8
2016-07-19 00:00:00+00:00,1560,99.07,148,VGUA,-154549.19999999998
2016-07-26 00:00:00+00:00,-98,386.27,147,UPLL,37854.46
2016-08-16 00:00:00+00:00,474,99.5,45,EDEL,-47163.0
2016-08-16 00:00:00+00:00,175,300.8,47,ESCO,-52640.0
2016-08-16 00:00:00+00:00,-530,173.19,80,JSTL,91790.7
2016-08-23 00:00:00+00:00,336,268.89,65,HPCL,-90347.04
2016-08-23 00:00:00+00:00,-216,334.8,91,MMFS,72316.8
2016-08-30 00:00:00+00:00,-22,1262.55,128,SRTR,27776.1
2016-09-06 00:00:00+00:00,31,3079.7,22,BJFS,-95470.7
2016-09-06 00:00:00+00:00,-194,558.0,138,TRCE,108252.0
2016-10-04 00:00:00+00:00,-461,236.6,35,CHLA,109072.59999999999
2016-10-04 00:00:00+00:00,1001,74.9,49,FED,-74974.90000000001
2016-10-04 00:00:00+00:00,447,144.0,115,PNBK,-64368.0
2016-11-01 00:00:00+00:00,-35,1790.06,113,PIRA,62652.1
2016-11-08 00:00:00+00:00,-842,151.0,19,BION,127142.0
2016-11-08 00:00:00+00:00,601,158.18,76,IOC,-95066.18000000001
2016-11-08 00:00:00+00:00,924,126.4,119,RECM,-116793.6
2016-11-29 00:00:00+00:00,229,302.3,36,CNBK,-69226.7
2016-11-29 00:00:00+00:00,-474,100.4,45,EDEL,47589.600000000006
2016-11-29 00:00:00+00:00,-1001,70.45,49,FED,70520.45
2016-11-29 00:00:00+00:00,-999,72.8,92,MNFL,72727.2
2016-11-29 00:00:00+00:00,1,47720.0,95,MRF,-47720.0
2016-12-06 00:00:00+00:00,72,606.48,23,BLKI,-43666.56
2016-12-13 00:00:00+00:00,338,333.83,9,ARTI,-112834.54
2016-12-13 00:00:00+00:00,-1560,121.43,148,VGUA,189430.80000000002
2016-12-20 00:00:00+00:00,-31,2746.95,22,BJFS,85155.45
2016-12-20 00:00:00+00:00,644,201.4,106,ONGC,-129701.6
2016-12-20 00:00:00+00:00,-447,124.9,115,PNBK,55830.3
2016-12-27 00:00:00+00:00,-175,281.0,47,ESCO,49175.0
2017-01-03 00:00:00+00:00,-229,254.54,36,CNBK,58289.659999999996
2017-01-03 00:00:00+00:00,560,124.0,118,PWFC,-69440.0
2017-01-17 00:00:00+00:00,688,70.35,98,NALU,-48400.799999999996
2017-01-17 00:00:00+00:00,605,144.4,102,NMDC,-87362.0
2017-02-21 00:00:00+00:00,272,278.31,68,HZNC,-75700.32
2017-02-21 00:00:00+00:00,-560,134.4,118,PWFC,75264.0
2017-02-28 00:00:00+00:00,-1,51437.25,95,MRF,51437.25
2017-03-14 00:00:00+00:00,939,61.37,3,ADEL,-57626.43
2017-03-14 00:00:00+00:00,-338,373.53,9,ARTI,126253.13999999998
2017-03-14 00:00:00+00:00,572,144.51,51,GAIL,-82659.72
2017-03-14 00:00:00+00:00,637,209.8,70,IGAS,-133642.6
2017-03-14 00:00:00+00:00,-644,194.6,106,ONGC,125322.4
2017-04-11 00:00:00+00:00,-527,195.1,60,HALC,102817.7
2017-04-11 00:00:00+00:00,-336,362.67,65,HPCL,121857.12000000001
2017-04-11 00:00:00+00:00,567,76.27,73,INDB,-43245.09
2017-04-11 00:00:00+00:00,432,128.15,79,JNSP,-55360.8
2017-04-11 00:00:00+00:00,138,852.0,99,NATP,-117576.0
2017-04-11 00:00:00+00:00,-605,134.5,102,NMDC,81372.5
2017-04-11 00:00:00+00:00,162,781.0,130,SUTV,-126522.0
2017-04-18 00:00:00+00:00,-572,149.51,51,GAIL,85519.72
2017-04-25 00:00:00+00:00,-272,275.35,68,HZNC,74895.20000000001
2017-05-02 00:00:00+00:00,115,945.0,16,BBRM,-108675.0
2017-05-02 00:00:00+00:00,388,169.3,45,EDEL,-65688.40000000001
2017-05-02 00:00:00+00:00,201,555.0,47,ESCO,-111555.0
2017-05-02 00:00:00+00:00,-637,212.0,70,IGAS,135044.0
2017-05-02 00:00:00+00:00,-688,69.2,98,NALU,47609.6
2017-05-16 00:00:00+00:00,-72,775.0,23,BLKI,55800.0
2017-05-16 00:00:00+00:00,-601,222.0,76,IOC,133422.0
2017-05-16 00:00:00+00:00,458,211.85,148,VGUA,-97027.3
2017-05-23 00:00:00+00:00,617,207.0,44,DLF,-127719.0
2017-06-27 00:00:00+00:00,-432,119.0,79,JNSP,51408.0
2017-07-04 00:00:00+00:00,102,845.0,23,BLKI,-86190.0
2017-07-04 00:00:00+00:00,160,755.0,85,LICH,-120800.0
2017-07-04 00:00:00+00:00,427,205.04,93,MOSS,-87552.08
2017-07-04 00:00:00+00:00,-924,172.6,119,RECM,159482.4
2017-07-04 00:00:00+00:00,-162,826.5,130,SUTV,133893.0
2017-07-04 00:00:00+00:00,243,556.0,142,TVSM,-135108.0
2017-07-04 00:00:00+00:00,-458,176.05,148,VGUA,80630.90000000001
2017-07-25 00:00:00+00:00,-115,885.05,16,BBRM,101780.75
2017-07-25 00:00:00+00:00,64,1606.9,21,BJFN,-102841.6
2017-08-01 00:00:00+00:00,-138,982.25,99,NATP,135550.5
2017-08-01 00:00:00+00:00,144,507.0,150,VOLT,-73008.0
2017-08-08 00:00:00+00:00,-617,191.55,44,DLF,118186.35
2017-08-08 00:00:00+00:00,134,1181.7,64,HLL,-158347.80000000002
2017-08-08 00:00:00+00:00,-160,684.25,85,LICH,109480.0
2017-08-08 00:00:00+00:00,179,739.9,122,REXP,-132442.1
2017-08-22 00:00:00+00:00,-939,68.64,3,ADEL,64452.96
2017-08-22 00:00:00+00:00,-102,737.58,23,BLKI,75233.16
2017-08-22 00:00:00+00:00,44,2609.95,113,PIRA,-114837.79999999999
2017-08-29 00:00:00+00:00,-201,617.4,47,ESCO,124097.4
2017-09-05 00:00:00+00:00,84,1168.0,58,GRAS,-98112.0
2017-09-12 00:00:00+00:00,-44,2689.29,113,PIRA,118328.76
2017-09-12 00:00:00+00:00,161,634.9,136,TITN,-102218.9
2017-10-10 00:00:00+00:00,30,2904.35,20,BJAT,-87130.5
2017-10-10 00:00:00+00:00,266,289.79,70,IGAS,-77084.14
2017-10-10 00:00:00+00:00,-427,227.5,93,MOSS,97142.5
2017-10-10 00:00:00+00:00,138,633.09,135,TISC,-87366.42
2017-10-10 00:00:00+00:00,-144,523.95,150,VOLT,75448.8
2017-10-24 00:00:00+00:00,-84,1180.55,58,GRAS,99166.2
2017-10-31 00:00:00+00:00,890,129.25,10,ASOK,-115032.5
2017-10-31 00:00:00+00:00,120,819.0,15,BATA,-98280.0
2017-10-31 00:00:00+00:00,32,1690.0,16,BBRM,-54080.0
2017-10-31 00:00:00+00:00,-134,1241.0,64,HLL,166294.0
2017-10-31 00:00:00+00:00,109,810.5,82,JUBI,-88344.5
2017-10-31 00:00:00+00:00,-161,624.0,136,TITN,100464.0
2017-11-07 00:00:00+00:00,-179,783.45,122,REXP,140237.55000000002
2017-11-07 00:00:00+00:00,515,235.0,131,TAGL,-121025.0
2017-11-21 00:00:00+00:00,-890,115.35,10,ASOK,102661.5
2017-11-21 00:00:00+00:00,70,1055.0,43,DIVI,-73850.0
2017-11-28 00:00:00+00:00,-64,1772.0,21,BJFN,113408.0
2017-11-28 00:00:00+00:00,443,277.0,137,TOPO,-122711.0
2017-12-19 00:00:00+00:00,-30,2941.85,20,BJAT,88255.5
2017-12-19 00:00:00+00:00,142,845.0,136,TITN,-119990.0
2017-12-26 00:00:00+00:00,-120,750.0,15,BATA,90000.0
2017-12-26 00:00:00+00:00,470,190.54,51,GAIL,-89553.8
2017-12-26 00:00:00+00:00,3,24648.8,108,PAGE,-73946.4
2017-12-26 00:00:00+00:00,-138,644.88,135,TISC,88993.44
2018-01-09 00:00:00+00:00,-567,268.62,73,INDB,152307.54
2018-01-09 00:00:00+00:00,110,1520.0,128,SRTR,-167200.0
2018-01-16 00:00:00+00:00,-388,280.0,45,EDEL,108640.0
2018-01-23 00:00:00+00:00,334,302.0,19,BION,-100868.0
2018-01-23 00:00:00+00:00,91,910.0,57,GODR,-82810.0
2018-01-23 00:00:00+00:00,-266,312.0,70,IGAS,82992.0
2018-01-23 00:00:00+00:00,223,264.0,79,JNSP,-58872.0
2018-01-23 00:00:00+00:00,-243,717.9,142,TVSM,174449.69999999998
2018-01-23 00:00:00+00:00,178,763.4,146,UNSP,-135885.19999999998
2018-01-30 00:00:00+00:00,-470,179.62,51,GAIL,84421.40000000001
2018-02-06 00:00:00+00:00,999,116.99,3,ADEL,-116873.01
2018-02-06 00:00:00+00:00,-3,18300.0,108,PAGE,54900.0
2018-02-20 00:00:00+00:00,-32,1577.95,16,BBRM,50494.4
2018-02-20 00:00:00+00:00,177,696.75,90,MINT,-123324.75
2018-02-20 00:00:00+00:00,-443,259.5,137,TOPO,114958.5
2018-02-27 00:00:00+00:00,-70,1035.8,43,DIVI,72506.0
2018-02-27 00:00:00+00:00,111,836.0,101,NITT,-92796.0
2018-03-06 00:00:00+00:00,111,864.9,89,MBFL,-96003.9
2018-03-06 00:00:00+00:00,-178,637.0,146,UNSP,113386.0
2018-03-13 00:00:00+00:00,-110,1357.0,128,SRTR,149270.0
2018-03-13 00:00:00+00:00,157,620.0,134,TEML,-97340.0
2018-03-27 00:00:00+00:00,-91,736.75,57,GODR,67044.25
2018-03-27 00:00:00+00:00,23,5150.05,124,SANO,-118451.15000000001
2018-03-27 00:00:00+00:00,-515,264.0,131,TAGL,135960.0
2018-04-10 00:00:00+00:00,89,909.6,47,ESCO,-80954.40000000001
2018-04-17 00:00:00+00:00,15,6401.0,0,ABOT,-96015.0
2018-04-17 00:00:00+00:00,-999,100.58,3,ADEL,100479.42
2018-05-08 00:00:00+00:00,971,166.35,10,ASOK,-161525.85
2018-05-08 00:00:00+00:00,-142,978.95,136,TITN,139010.9
2018-05-22 00:00:00+00:00,216,586.66,9,ARTI,-126718.56
2018-05-22 00:00:00+00:00,96,393.4,73,INDB,-37766.399999999994
2018-05-22 00:00:00+00:00,-223,239.0,79,JNSP,53297.0
2018-05-22 00:00:00+00:00,-23,4950.0,124,SANO,113850.0
2018-06-12 00:00:00+00:00,-216,581.85,9,ARTI,125679.6
2018-06-12 00:00:00+00:00,120,1329.0,83,KTKM,-159480.0
2018-06-19 00:00:00+00:00,-334,309.6,19,BION,103406.40000000001
2018-06-19 00:00:00+00:00,53,3030.0,29,BRIT,-160590.0
2018-06-26 00:00:00+00:00,-971,132.5,10,ASOK,128657.5
2018-06-26 00:00:00+00:00,-89,873.0,47,ESCO,77697.0
2018-06-26 00:00:00+00:00,77,1787.37,133,TCS,-137627.49
2018-07-17 00:00:00+00:00,52,2475.0,21,BJFN,-128700.0
2018-07-17 00:00:00+00:00,-157,654.0,134,TEML,102678.0
2018-08-07 00:00:00+00:00,-177,955.0,90,MINT,169035.0
2018-08-07 00:00:00+00:00,10,10604.0,100,NEST,-106040.0
2018-08-21 00:00:00+00:00,20,7104.0,22,BJFS,-142080.0
2018-08-21 00:00:00+00:00,-120,1269.25,83,KTKM,152310.0
2018-08-21 00:00:00+00:00,2,34899.0,108,PAGE,-69798.0
2018-09-25 00:00:00+00:00,-109,1264.0,82,JUBI,137776.0
2018-09-25 00:00:00+00:00,18,3025.0,109,PFIZ,-54450.0
2018-10-09 00:00:00+00:00,424,136.0,3,ADEL,-57664.0
2018-10-09 00:00:00+00:00,112,905.0,15,BATA,-101360.0
2018-10-09 00:00:00+00:00,-20,5412.0,22,BJFS,108240.0
2018-10-09 00:00:00+00:00,-53,2824.0,29,BRIT,149672.0
2018-10-09 00:00:00+00:00,-10,9380.75,100,NEST,93807.5
2018-10-09 00:00:00+00:00,75,1111.12,121,RELI,-83333.99999999999
2018-10-09 00:00:00+00:00,26,5984.95,124,SANO,-155608.69999999998
2018-10-23 00:00:00+00:00,-52,2095.0,21,BJFN,108940.0
2018-10-23 00:00:00+00:00,-96,396.15,73,INDB,38030.399999999994
2018-10-23 00:00:00+00:00,216,605.0,129,SUN,-130680.0
2018-10-30 00:00:00+00:00,275,405.25,42,DABU,-111443.75
2018-10-30 00:00:00+00:00,141,623.8,67,HVEL,-87955.79999999999
2018-10-30 00:00:00+00:00,331,338.3,80,JSTL,-111977.3
2018-10-30 00:00:00+00:00,-111,979.0,89,MBFL,108669.0
2018-10-30 00:00:00+00:00,-111,1257.0,101,NITT,139527.0
2018-11-06 00:00:00+00:00,-275,368.0,42,DABU,101200.0
2018-11-06 00:00:00+00:00,61,1466.0,43,DIVI,-89426.0
2018-11-13 00:00:00+00:00,274,347.8,69,ICBK,-95297.2
2018-11-13 00:00:00+00:00,-331,344.0,80,JSTL,113864.0
2018-11-20 00:00:00+00:00,-15,7604.0,0,ABOT,114060.0
2018-11-20 00:00:00+00:00,65,1384.5,74,INED,-89992.5
2018-11-20 00:00:00+00:00,-2,26546.0,108,PAGE,53092.0
2018-11-20 00:00:00+00:00,-77,1864.82,133,TCS,143591.13999999998
2018-11-27 00:00:00+00:00,-18,2825.0,109,PFIZ,50850.0
2018-11-27 00:00:00+00:00,599,101.4,118,PWFC,-60738.600000000006
2018-11-27 00:00:00+00:00,-75,1097.5,121,RELI,82312.5
2018-11-27 00:00:00+00:00,-216,518.9,129,SUN,112082.4
2018-12-04 00:00:00+00:00,60,1288.0,5,APLH,-77280.0
2018-12-04 00:00:00+00:00,153,693.34,9,ARTI,-106081.02
2018-12-04 00:00:00+00:00,206,624.95,12,AXBK,-128739.70000000001
2018-12-04 00:00:00+00:00,142,814.9,41,CUMM,-115715.8
2019-01-01 00:00:00+00:00,836,148.2,71,IHTL,-123895.2
2019-01-01 00:00:00+00:00,-26,6370.0,124,SANO,165620.0
2019-01-08 00:00:00+00:00,-206,636.0,12,AXBK,131016.0
2019-01-08 00:00:00+00:00,96,1305.4,38,COLG,-125318.40000000001
2019-01-08 00:00:00+00:00,-141,694.0,67,HVEL,97854.0
2019-01-08 00:00:00+00:00,-65,1632.1,74,INED,106086.5
2019-01-08 00:00:00+00:00,170,700.0,99,NATP,-119000.0
2019-01-08 00:00:00+00:00,747,176.75,105,OILI,-132032.25
2019-01-22 00:00:00+00:00,-424,145.4,3,ADEL,61649.600000000006
2019-02-05 00:00:00+00:00,348,277.5,152,WIPR,-96570.0
2019-02-12 00:00:00+00:00,-170,679.3,99,NATP,115480.99999999999
2019-02-19 00:00:00+00:00,-142,660.05,41,CUMM,93727.09999999999
2019-02-19 00:00:00+00:00,132,885.7,112,PIIL,-116912.40000000001
2019-02-26 00:00:00+00:00,-747,172.4,105,OILI,128782.8
2019-02-26 00:00:00+00:00,114,1039.0,136,TITN,-118446.0
2019-03-05 00:00:00+00:00,-60,1159.8,5,APLH,69588.0
2019-03-05 00:00:00+00:00,221,581.87,147,UPLL,-128593.27
2019-03-12 00:00:00+00:00,-836,145.0,71,IHTL,121220.0
2019-03-12 00:00:00+00:00,715,118.5,92,MNFL,-84727.5
2019-03-12 00:00:00+00:00,541,135.0,119,RECM,-73035.0
2019-03-19 00:00:00+00:00,-153,683.85,9,ARTI,104629.05
2019-03-19 00:00:00+00:00,253,474.0,39,CORF,-119922.0
2019-03-19 00:00:00+00:00,-274,398.4,69,ICBK,109161.59999999999
2019-03-19 00:00:00+00:00,34,1848.9,74,INED,-62862.600000000006
2019-03-26 00:00:00+00:00,96,831.1,57,GODR,-79785.6
2019-03-26 00:00:00+00:00,-348,257.1,152,WIPR,89470.8
2019-04-02 00:00:00+00:00,178,769.15,12,AXBK,-136908.69999999998
2019-04-02 00:00:00+00:00,-96,1255.0,38,COLG,120480.0
2019-04-16 00:00:00+00:00,46,3018.0,21,BJFN,-138828.0
2019-04-16 00:00:00+00:00,-253,448.0,39,CORF,113344.0
2019-04-30 00:00:00+00:00,-61,1722.35,43,DIVI,105063.34999999999
2019-05-14 00:00:00+00:00,18,7320.15,22,BJFS,-131762.69999999998
2019-05-14 00:00:00+00:00,-599,106.25,118,PWFC,63643.75
2019-07-02 00:00:00+00:00,-112,1454.0,15,BATA,162848.0
2019-07-02 00:00:00+00:00,5,21550.0,126,SHCM,-107750.0
2019-07-09 00:00:00+00:00,-178,778.5,12,AXBK,138573.0
2019-07-09 00:00:00+00:00,116,545.05,104,OEBO,-63225.799999999996
2019-07-09 00:00:00+00:00,87,1250.0,127,SIEM,-108750.0
2019-07-16 00:00:00+00:00,742,102.9,14,BAJE,-76351.8
2019-07-16 00:00:00+00:00,-96,950.0,57,GODR,91200.0
2019-07-16 00:00:00+00:00,-541,149.75,119,RECM,81014.75
2019-07-23 00:00:00+00:00,425,250.0,131,TAGL,-106250.0
2019-07-23 00:00:00+00:00,-114,1090.0,136,TITN,124260.0
2019-07-23 00:00:00+00:00,-221,642.6,147,UPLL,142014.6
2019-07-30 00:00:00+00:00,-715,114.0,92,MNFL,81510.0
2019-07-30 00:00:00+00:00,-116,549.0,104,OEBO,63684.0
2019-07-30 00:00:00+00:00,270,406.1,139,TREN,-109647.0
2019-08-06 00:00:00+00:00,-18,6950.0,22,BJFS,125100.0
2019-08-06 00:00:00+00:00,517,208.25,59,GSPT,-107665.25
2019-08-06 00:00:00+00:00,252,685.5,122,REXP,-172746.0
2019-08-06 00:00:00+00:00,314,298.8,125,SBI,-93823.2
2019-08-20 00:00:00+00:00,14,9196.5,0,ABOT,-128751.0
2019-08-20 00:00:00+00:00,-742,96.9,14,BAJE,71899.8
2019-08-20 00:00:00+00:00,448,185.0,52,GGAS,-82880.0
2019-08-20 00:00:00+00:00,-314,287.3,125,SBI,90212.2
2019-08-20 00:00:00+00:00,-87,1168.1,127,SIEM,101624.7
2019-08-20 00:00:00+00:00,326,286.75,137,TOPO,-93480.5
2019-09-03 00:00:00+00:00,60,1496.0,5,APLH,-89760.0
2019-09-03 00:00:00+00:00,-5,18579.0,126,SHCM,92895.0
2019-09-17 00:00:00+00:00,-46,3424.95,21,BJFN,157547.69999999998
2019-09-17 00:00:00+00:00,529,364.25,28,BRGR,-192688.25
2019-09-17 00:00:00+00:00,-34,1944.1,74,INED,66099.4
2019-09-17 00:00:00+00:00,7,12760.05,100,NEST,-89320.34999999999
2019-09-17 00:00:00+00:00,201,300.3,116,PREG,-60360.3
2019-09-17 00:00:00+00:00,-252,678.0,122,REXP,170856.0
2019-10-15 00:00:00+00:00,53,1807.7,11,ASPN,-95808.1
2019-10-15 00:00:00+00:00,-448,175.0,52,GGAS,78400.0
2019-10-15 00:00:00+00:00,-201,283.6,116,PREG,57003.600000000006
2019-10-15 00:00:00+00:00,47,2100.0,151,WHIR,-98700.0
2019-10-22 00:00:00+00:00,76,1546.0,38,COLG,-117496.0
2019-10-22 00:00:00+00:00,-326,284.75,137,TOPO,92828.5
2019-11-19 00:00:00+00:00,-60,1408.8,5,APLH,84528.0
2019-11-19 00:00:00+00:00,88,1701.0,15,BATA,-149688.0
2019-11-19 00:00:00+00:00,-517,220.0,59,GSPT,113740.0
2019-12-24 00:00:00+00:00,555,214.55,3,ADEL,-119075.25
2019-12-24 00:00:00+00:00,-270,522.2,139,TREN,140994.0
2020-01-07 00:00:00+00:00,-53,1711.0,11,ASPN,90683.0
2020-01-07 00:00:00+00:00,-88,1710.0,15,BATA,150480.0
2020-01-07 00:00:00+00:00,330,413.15,70,IGAS,-136339.5
2020-01-07 00:00:00+00:00,95,982.05,97,NAFL,-93294.75
2020-01-14 00:00:00+00:00,-76,1480.0,38,COLG,112480.0
2020-01-14 00:00:00+00:00,3738,23.65,54,GMRI,-88403.7
2020-01-21 00:00:00+00:00,278,592.85,39,CORF,-164812.30000000002
2020-01-21 00:00:00+00:00,-7,15361.05,100,NEST,107527.34999999999
2020-01-28 00:00:00+00:00,715,186.9,92,MNFL,-133633.5
2020-01-28 00:00:00+00:00,-425,382.8,131,TAGL,162690.0
2020-02-04 00:00:00+00:00,609,176.0,79,JNSP,-107184.0
2020-02-04 00:00:00+00:00,-132,1557.0,112,PIIL,205524.0
2020-02-04 00:00:00+00:00,685,166.55,132,TAMO,-114086.75000000001
2020-02-25 00:00:00+00:00,589,286.0,52,GGAS,-168454.0
2020-02-25 00:00:00+00:00,-47,2245.0,151,WHIR,105515.0
2020-03-03 00:00:00+00:00,89,1099.0,23,BLKI,-97811.0
2020-03-03 00:00:00+00:00,64,1454.0,77,IPCA,-93056.0
2020-03-03 00:00:00+00:00,-715,164.1,92,MNFL,117331.5
2020-03-03 00:00:00+00:00,-685,127.5,132,TAMO,87337.5
2020-03-17 00:00:00+00:00,-529,428.5,28,BRGR,226676.5
2020-03-17 00:00:00+00:00,354,465.0,30,BRTI,-164610.0
2020-03-17 00:00:00+00:00,-3738,16.65,54,GMRI,62237.7
2020-03-17 00:00:00+00:00,136,829.9,90,MINT,-112866.4
2020-03-24 00:00:00+00:00,-555,125.0,3,ADEL,69375.0
2020-03-24 00:00:00+00:00,59,1925.0,43,DIVI,-113575.0
2020-03-24 00:00:00+00:00,-330,319.0,70,IGAS,105270.0
2020-03-24 00:00:00+00:00,743,123.35,73,INDB,-91649.05
2020-03-31 00:00:00+00:00,-609,82.5,79,JNSP,50242.5
2020-04-21 00:00:00+00:00,-89,890.15,23,BLKI,79223.34999999999
2020-04-21 00:00:00+00:00,242,329.75,31,CADI,-79799.5
2020-04-21 00:00:00+00:00,-743,108.15,73,INDB,80355.45
2020-04-21 00:00:00+00:00,28,3835.0,120,REDY,-107380.0
2020-05-12 00:00:00+00:00,-589,251.0,52,GGAS,147839.0
2020-05-12 00:00:00+00:00,-136,890.85,90,MINT,121155.6
2020-05-12 00:00:00+00:00,461,299.0,94,MRCO,-137839.0
2020-05-12 00:00:00+00:00,758,169.45,148,VGUA,-128443.09999999999
2020-05-26 00:00:00+00:00,161,725.0,8,ARBN,-116725.0
2020-05-26 00:00:00+00:00,-461,317.3,94,MRCO,146275.30000000002
2020-06-09 00:00:00+00:00,-278,654.0,39,CORF,181812.0
2020-06-09 00:00:00+00:00,96,961.5,47,ESCO,-92304.0
2020-06-16 00:00:00+00:00,270,389.9,19,BION,-105273.0
2020-07-14 00:00:00+00:00,192,753.0,39,CORF,-144576.0
2020-07-14 00:00:00+00:00,-758,173.0,148,VGUA,131134.0
2020-08-04 00:00:00+00:00,-14,16050.0,0,ABOT,224700.0
2020-08-04 00:00:00+00:00,55,2020.6,121,RELI,-111133.0
2020-08-11 00:00:00+00:00,54,3950.0,29,BRIT,-213300.0
2020-08-11 00:00:00+00:00,-354,558.0,30,BRTI,197532.0
2020-08-18 00:00:00+00:00,-59,3129.85,43,DIVI,184661.15
2020-08-18 00:00:00+00:00,448,481.5,53,GLEN,-215712.0
2020-09-01 00:00:00+00:00,-270,382.45,19,BION,103261.5
2020-09-01 00:00:00+00:00,-242,373.1,31,CADI,90290.20000000001
2020-09-01 00:00:00+00:00,45,3030.05,66,HROM,-136352.25
2020-09-01 00:00:00+00:00,-64,1887.55,77,IPCA,120803.2
2020-09-01 00:00:00+00:00,454,205.0,79,JNSP,-93070.0
2020-09-01 00:00:00+00:00,239,610.0,87,MAHM,-145790.0
2020-09-01 00:00:00+00:00,-28,4271.1,120,REDY,119590.80000000002
2020-09-01 00:00:00+00:00,196,526.0,131,TAGL,-103096.0
2020-09-08 00:00:00+00:00,85,1353.95,16,BBRM,-115085.75
2020-09-08 00:00:00+00:00,2727,38.35,18,BHEL,-104580.45
2020-09-08 00:00:00+00:00,-54,3726.9,29,BRIT,201252.6
2020-09-08 00:00:00+00:00,-192,739.9,39,CORF,142060.8
2020-09-08 00:00:00+00:00,820,188.2,60,HALC,-154324.0
2020-09-08 00:00:00+00:00,137,1156.3,89,MBFL,-158413.1
2020-09-08 00:00:00+00:00,-95,1964.4,97,NAFL,186618.0
2020-09-22 00:00:00+00:00,-161,798.25,8,ARBN,128518.25
2020-09-29 00:00:00+00:00,445,299.9,3,ADEL,-133455.5
2020-09-29 00:00:00+00:00,-2727,32.25,18,BHEL,87945.75
2020-09-29 00:00:00+00:00,2058,58.0,45,EDEL,-119364.0
2020-09-29 00:00:00+00:00,-448,496.0,53,GLEN,222208.0
2020-09-29 00:00:00+00:00,507,241.4,73,INDB,-122389.8
2020-10-06 00:00:00+00:00,-820,180.6,60,HALC,148092.0
2020-10-06 00:00:00+00:00,-45,3142.6,66,HROM,141417.0
2020-10-06 00:00:00+00:00,50,2342.15,101,NITT,-117107.5
2020-10-06 00:00:00+00:00,622,335.0,152,WIPR,-208370.0
2020-10-13 00:00:00+00:00,-85,1253.95,16,BBRM,106585.75
2020-10-13 00:00:00+00:00,-96,1254.35,47,ESCO,120417.59999999999
2020-10-13 00:00:00+00:00,145,866.3,61,HCLT,-125613.5
2020-10-13 00:00:00+00:00,123,1568.25,90,MINT,-192894.75
